doc_type,file,pass,blur,white,black
aadhaar,0d4c873ace54e82fb49c451a9bdc6d24_jpg.rf.ace4d5e5287b475a42cc6ff51a027fda.jpg,True,154.40939018418786,4.8828125e-06,0.0823046875
aadhaar,0d4c873ace54e82fb49c451a9bdc6d24_jpg.rf.bfdcbea6ad7d228da2021ff6325fd938.jpg,True,199.2016996438742,1.46484375e-05,0.05127685546875
aadhaar,0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.4ec48c9c5e0e0a6ce056bf50d5201e60.jpg,True,205.66044425362946,0.0,0.02883056640625
aadhaar,0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.667044735c41420c552f3757c5825819.jpg,True,189.9352546107233,0.0,0.082158203125
aadhaar,0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.c0818887a603326d955243418823a1ca.jpg,True,151.9750039736688,0.0,0.0450537109375
aadhaar,0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.c3ca9420de53c5d7b5a7234f51f53644.jpg,True,199.15380435342198,0.0,0.0655908203125
aadhaar,0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.cc90d1e8d808ac1cba7272da6c29314a.jpg,True,167.79630349121098,0.0,0.0711669921875
aadhaar,10067_jpg.rf.dd242baa06b7370a17f6fe454c713ae3.jpg,True,587.231913206482,0.0,0.00361328125
aadhaar,10069_jpg.rf.b9981b49cb390c217bdab9cabb7b4c10.jpg,True,361.094322385639,0.0,0.0
aadhaar,10118_jpg.rf.ab40fa1a50aa5454cd1f4e28fa2bb7eb.jpg,True,81.41192768234609,2.685546875e-05,1.708984375e-05
aadhaar,10120_jpg.rf.722b5143fb2446ed8a0748f5a704be1e.jpg,True,707.8841745662689,0.0,0.00014404296875
aadhaar,10123_jpg.rf.c5804ceb287e548b33a3a439a5d9eca0.jpg,True,221.96391093597416,0.0,2.44140625e-06
aadhaar,10130_jpg.rf.9a9d104cab3d29b3606a1d351e6b5d3e.jpg,True,151.65742536153797,0.0,4.8828125e-06
aadhaar,102_509409293_jpg.rf.08cec237a3dc21e6d4418c03383a8c51.jpg,True,136.20977275871635,0.0031982421875,0.057265625
aadhaar,102_509409293_jpg.rf.d6b6e5f32f5267dfd049910dd384bb23.jpg,True,160.5970925836027,0.003115234375,0.0759619140625
aadhaar,110_504886170_jpg.rf.40fdcccd0e14d19f4bff37d8829cf49f.jpg,True,146.44695116376278,0.02587646484375,0.05255615234375
aadhaar,14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.08e306a6d8b48d3ee6311bdb46da1ee8.jpg,True,344.5254281306208,0.00023193359375,0.04459228515625
aadhaar,14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.44fad98a2f2b5c217f49f9d8f7f44e54.jpg,True,282.57970335350046,6.34765625e-05,0.0335498046875
aadhaar,14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.e27d0af90fa71a2553699a70633d37c0.jpg,True,302.094494198984,0.0,0.051611328125
aadhaar,14171f7e3e906f9bb9cbee0e44b183ab_jpg.rf.0881693fc13cfdf4b1f250c7203c2f24.jpg,True,315.15469793412683,0.0,0.06672119140625
aadhaar,15702284b04c27864e819ad89483b80d_jpg.rf.9fa021dc12fed4af38e193100f100d2b.jpg,True,228.01267834758164,0.0,0.05279541015625
aadhaar,17e77ff746a7f6995dcbe80f0b107701_jpg.rf.30786fa6434ac31a3a4dc0d301fdb3aa.jpg,True,174.70274411796927,0.0,0.04712890625
aadhaar,17e77ff746a7f6995dcbe80f0b107701_jpg.rf.7ccaf6834cea28e9a5ccc6ad5d0b4e04.jpg,True,137.69495809540155,0.0,0.06322021484375
aadhaar,17e77ff746a7f6995dcbe80f0b107701_jpg.rf.dab7ba8a80ecdf1754bbb42c0dcadb13.jpg,True,148.5568268689871,0.0,0.06076171875
aadhaar,19b620ad00aeb2885f0f0a1ccb337919_jpg.rf.874da0cffbd3af611f8e8dd7c47458f9.jpg,True,544.6616021823644,0.47298828125,0.07768798828125
aadhaar,19b620ad00aeb2885f0f0a1ccb337919_jpg.rf.a69a8e9d988a2e17c032e4fd5d09cc20.jpg,True,522.3457690535545,0.44654296875,0.09625
aadhaar,19b620ad00aeb2885f0f0a1ccb337919_jpg.rf.f8a122731eb7ac200524c5e88216ee68.jpg,True,528.4771452813089,0.4541748046875,0.08675048828125
aadhaar,1b26b406ad9485c98cd496bc371db57f_jpg.rf.180c32ee69f5226183c235c361b2d91e.jpg,True,229.90394058703782,0.0,0.0386572265625
aadhaar,1b26b406ad9485c98cd496bc371db57f_jpg.rf.372f8faabec2d92d7f64d5741809cc9f.jpg,True,249.15411724280708,9.765625e-06,0.0561572265625
aadhaar,1b26b406ad9485c98cd496bc371db57f_jpg.rf.3971db2690b5f9b5692e172d7f7b913f.jpg,True,219.65160524243709,2.44140625e-06,0.035419921875
aadhaar,1b26b406ad9485c98cd496bc371db57f_jpg.rf.57b9dcafd0d5d82f6c6b80922dff1ade.jpg,True,229.91873547210693,0.0,0.0444873046875
aadhaar,2017_7image_01_34_3344908890_jpg.rf.4a4041ede07dccc0e2065b0176c84fde.jpg,True,212.80496092790963,8.30078125e-05,0.056162109375
aadhaar,23752a535ecca255d677464b5a7a24f4_jpg.rf.77b27bba6b5b3e369ca123f467673f5a.jpg,True,288.8766159719229,0.4446923828125,0.08526123046875
aadhaar,25305fe9d4d92e3899f5fbcab86fb2c7-1-_jpg.rf.19c876c6bd2841288b8ac497ad5c4874.jpg,True,101.5590219916761,0.0,0.05437744140625
aadhaar,25305fe9d4d92e3899f5fbcab86fb2c7_jpg.rf.70d576ce37d2f797a436735bc2e57abd.jpg,True,129.11419107365012,0.0,0.073701171875
aadhaar,25305fe9d4d92e3899f5fbcab86fb2c7_jpg.rf.86dde802744b7ece8337002ba468a3fe.jpg,True,120.00904395803809,0.0,0.05927490234375
aadhaar,25305fe9d4d92e3899f5fbcab86fb2c7_jpg.rf.b08751bef94d1f455d8a20c3f6f22a91.jpg,True,152.45168510693904,0.0,0.047919921875
aadhaar,26e69450edbd8716ee253bd7ec9b7607_jpg.rf.2ebabd09c9178da81e9f8c0217e9d877.jpg,True,282.89569219014646,0.0,0.0547412109375
aadhaar,26e69450edbd8716ee253bd7ec9b7607_jpg.rf.b7f02b22541a169559cd40455a8b886b.jpg,True,226.67522828578353,0.0,0.06302001953125
aadhaar,2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.b5a3acaba2e9d128043db9f8e8a0753d.jpg,True,42.81925726460813,2.9296875e-05,0.070556640625
aadhaar,2b923b9c9b526e45022e18d0493946ba_jpg.rf.739e16bf8e4e5bb672fcb0053a294746.jpg,True,45.12371697137356,4.8828125e-05,0.06796875
aadhaar,2b923b9c9b526e45022e18d0493946ba_jpg.rf.c542258dac015b79f8f37e46eb7f37dd.jpg,True,55.18225266644953,3.41796875e-05,0.06623779296875
aadhaar,2bfd2f150b31581bac34445b5c49dd26_jpg.rf.b786b7ed79451abf77b22980faf97fbe.jpg,True,139.341781465286,3.41796875e-05,0.04127685546875
aadhaar,3564191365d6dd7bff705c3252860029_jpg.rf.4da254870df54ce8a718330c511011c4.jpg,True,178.93837853918077,0.0,0.0571875
aadhaar,3564191365d6dd7bff705c3252860029_jpg.rf.5159e2b5bf7e4bff4e98982003544c87.jpg,True,175.77424570653443,0.0,0.0691748046875
aadhaar,3564191365d6dd7bff705c3252860029_jpg.rf.c2916c3602a6b5f5f29aa3523e4e2a74.jpg,True,163.5182001473844,0.0,0.05541015625
aadhaar,3564191365d6dd7bff705c3252860029_jpg.rf.ecfc9fd2a0d76416f6a74b0d8cdf2d68.jpg,True,190.60256214722995,1.708984375e-05,0.06864013671875
aadhaar,35c4f8abcda3c0e3fe13b2435deaaff4_jpg.rf.5c511a5a9ebe10ae6eced954001c1d7f.jpg,True,174.8163432979584,0.00106201171875,0.04689697265625
aadhaar,35c4f8abcda3c0e3fe13b2435deaaff4_jpg.rf.79755b833339ff43d89c9b04325150fb.jpg,True,169.8740860123098,0.0013037109375,0.07917236328125
aadhaar,368a4dd1224bf4d35aa30fc7b61d32d2-1-_jpg.rf.0065937b856bb733ddafeb2462371ee1.jpg,True,94.10284433438781,0.0,0.0660791015625
aadhaar,368a4dd1224bf4d35aa30fc7b61d32d2-1-_jpg.rf.0e39ab28f41ec733332c5c023861c732.jpg,True,101.41365767190455,0.0,0.0655712890625
aadhaar,447675edf75967ed3047d0ff28f280ac-1-_jpg.rf.107cc237bfe7a182a4d0174efbf82f0a.jpg,True,119.06757736959456,0.0,0.0666748046875
aadhaar,447675edf75967ed3047d0ff28f280ac-1-_jpg.rf.6e9c099de3ec5adcbe0f22b0ccecc727.jpg,True,124.07126249813439,0.0,0.047294921875
aadhaar,447675edf75967ed3047d0ff28f280ac_jpg.rf.14b577defec5aeab73f07dfa5f2a4744.jpg,True,99.64168183038235,0.0,0.1046875
aadhaar,447675edf75967ed3047d0ff28f280ac_jpg.rf.563964b640acfc8db5469757f23dcbde.jpg,True,123.83596899261474,0.0,0.0596240234375
aadhaar,44ca6539da21ea839134cf0e39ff6e37_jpg.rf.35c971d486e343fec0599a3117360912.jpg,True,156.13098237512114,0.0,0.0545166015625
aadhaar,46804894d63fe5b3fea2582cfa7657c7-1-_jpg.rf.e2519e141f613317df34e19a4dbd8652.jpg,True,139.4261413249433,0.015546875,0.05444091796875
aadhaar,46804894d63fe5b3fea2582cfa7657c7-2-_jpg.rf.5f80a5c9f32a1b502ea9d6cdb2087a6e.jpg,True,108.53403020548227,0.0151904296875,0.04263427734375
aadhaar,46bad340b458a566dc6e2fd9cd2b1b33_jpg.rf.aca6d9ac3e29f1959e6de0f25b673ccd.jpg,True,170.94520662292837,0.31751953125,0.04957275390625
aadhaar,49fa3bcf36cda2851f2d12adc5f9f6db-1-_jpg.rf.b3d90c7f65d82b3665fd5782db5415f6.jpg,True,92.44969727113248,0.0,0.06826904296875
aadhaar,49fa3bcf36cda2851f2d12adc5f9f6db-2-_jpg.rf.272d693151b558bba6d2f45d5aadc942.jpg,True,93.23389678802491,0.0,0.07187744140625
aadhaar,49fa3bcf36cda2851f2d12adc5f9f6db-2-_jpg.rf.4934e225b5b45164f93e1f1cb8cb605e.jpg,True,89.32602817037105,0.0,0.068017578125
aadhaar,49fa3bcf36cda2851f2d12adc5f9f6db-2-_jpg.rf.a5193af4709eb932b943f6478eacec77.jpg,True,101.62578388232589,0.0,0.065595703125
aadhaar,5a9f2c8658426f9b1b17bfa65ef0d62c_jpg.rf.4257baedfb784a5fab86fc06e46dad36.jpg,True,70.57006149053574,0.0,0.06853759765625
aadhaar,60643f2e835245dfa9b0c9c988abb748_jpg.rf.9e9111e97d4168c55c7aeb87763ddd59.jpg,True,81.0166185256004,0.0,0.0562451171875
aadhaar,60643f2e835245dfa9b0c9c988abb748_jpg.rf.ea9e2dd862ccbf64486e7102532ab507.jpg,True,71.36102182683945,0.0,0.1042578125
aadhaar,6b6ad42e38094e11a2260c2694582da5_jpg.rf.eca57c77c0b4cccd70cbcbf317eaae5c.jpg,True,169.0344746961534,0.0,0.0497119140625
aadhaar,6cc303eb6be78797fd871ec8cad3a65d_jpg.rf.0021e648ae24f81dd7187b272b76ce13.jpg,True,131.4873858028412,0.0,0.039541015625
aadhaar,6cc303eb6be78797fd871ec8cad3a65d_jpg.rf.aa9b9dd3882d3a0cf52031d083f935bf.jpg,True,112.06505707147119,0.0,0.089541015625
aadhaar,6cc303eb6be78797fd871ec8cad3a65d_jpg.rf.d9226a1b739895bdcad78065fa27291f.jpg,True,127.90665899462103,0.0,0.045087890625
aadhaar,6d8e67208737a556302565d3c61dc373_jpg.rf.20da8bf6be6638f72635d0deed85958c.jpg,True,64.94394619140624,0.0,0.06145751953125
aadhaar,6d8e67208737a556302565d3c61dc373_jpg.rf.c1bd0fc7810710ea840d37754e750cb5.jpg,True,69.16319275707602,0.0,0.05644287109375
aadhaar,6d8e67208737a556302565d3c61dc373_jpg.rf.e7ab02f8ef20259f9854a42b00613824.jpg,True,69.16391621136069,0.0,0.0655419921875
aadhaar,6faf8790a38b5e6a7d9e3347ba84a24f_jpg.rf.005130bb4a125264d27f3e0849f398f4.jpg,True,280.1945033334195,4.8828125e-06,0.04871826171875
aadhaar,6faf8790a38b5e6a7d9e3347ba84a24f_jpg.rf.43609a3b1adff8b1f1098c3432939f1b.jpg,True,212.37066903099418,0.0,0.0476123046875
aadhaar,6faf8790a38b5e6a7d9e3347ba84a24f_jpg.rf.6dae4cc3f50cb4a71bcd8496eaaf07a1.jpg,True,172.00300428432823,0.0,0.0858154296875
aadhaar,6faf8790a38b5e6a7d9e3347ba84a24f_jpg.rf.aeb305508f446a30672a7a556b287383.jpg,True,171.51317210626001,0.0,0.0790380859375
aadhaar,71697128_jpg.rf.e6d7abeda1d075bd361c22f00714f5ec.jpg,True,218.33954051198958,0.06578369140625,0.06090087890625
aadhaar,766ad22cd5a05c1a9d21c658bb1e925c_jpg.rf.4131ee7d52c7ee48fdd00a08bda8d5ac.jpg,True,161.88025258583426,0.0,0.0737109375
aadhaar,766ad22cd5a05c1a9d21c658bb1e925c_jpg.rf.bcd0b0a08f11b4b5fbaa668f18558a5f.jpg,True,159.85748694779872,0.0,0.06994873046875
aadhaar,78ebbaace416b45c0b552a5a3de7b1a7_jpg.rf.8db08df41d05020a4efb227f109359ba.jpg,True,152.99765333938004,0.0,0.02724365234375
aadhaar,78ebbaace416b45c0b552a5a3de7b1a7_jpg.rf.d4af01944897e28033b40568ed83fe85.jpg,True,126.1365544707239,0.0,0.0771875
aadhaar,78ebbaace416b45c0b552a5a3de7b1a7_jpg.rf.fcb81e3b6922bc1fed0cd0cdc6e2428c.jpg,True,151.98243927953246,0.0,0.0393896484375
aadhaar,7e65eb61f2d964e4e46a9ee5e1330c28_jpg.rf.0e110a1eea24e86790ff22111e23ca0d.jpg,True,83.15524621533754,0.01105712890625,0.0800830078125
aadhaar,7e65eb61f2d964e4e46a9ee5e1330c28_jpg.rf.285341723defe616334b1c5d12146248.jpg,True,91.32535581812263,0.01161865234375,0.05921875
aadhaar,7e65eb61f2d964e4e46a9ee5e1330c28_jpg.rf.6143f3affde0e34f33469eeea1f05743.jpg,True,111.84468360128402,0.0112841796875,0.05843505859375
aadhaar,7e65eb61f2d964e4e46a9ee5e1330c28_jpg.rf.cc3c2eb29f75365a3b9591d2c1afe526.jpg,True,79.23167958524226,0.01166015625,0.058046875
aadhaar,80-Adding-Aadhar-Card-Template-Download-in-Photoshop-with-Aadhar-Card-Template-Download_jpg.rf.6da808a073d25bf42f7984f8383697d5.jpg,True,364.4276032130957,0.43106689453125,0.05471435546875
aadhaar,80-Adding-Aadhar-Card-Template-Download-in-Photoshop-with-Aadhar-Card-Template-Download_jpg.rf.c6ae42e8f1221267e73a80b36398591d.jpg,True,402.73066103932865,0.4297216796875,0.0403466796875
aadhaar,81eadb49cb7736c4e7460f318ebd5d29_jpg.rf.48eb7b67f93cd1046100ef7067e37448.jpg,True,206.17244544639578,0.00446533203125,0.0639501953125
aadhaar,81eadb49cb7736c4e7460f318ebd5d29_jpg.rf.4ad0824c9f5aca7b633abddb6643a7d3.jpg,True,175.29095151422024,0.00475830078125,0.048154296875
aadhaar,81eadb49cb7736c4e7460f318ebd5d29_jpg.rf.77b53df751cfb48991a3b4a13943379b.jpg,True,240.15778825830813,0.00453369140625,0.0569970703125
aadhaar,82a73cb534ca5805e7136e48059e7000_jpg.rf.a9dbc01e03aa94a28114bceef16c02ac.jpg,True,146.40033814659122,0.0,0.06376220703125
aadhaar,8455878ee3f6d5bf35580169888b3fb6_jpg.rf.386a15cfcec4f380e952e2c9185ff115.jpg,True,291.4277326497793,0.405380859375,0.108505859375
aadhaar,8988c5603729dd48f76f59d6f3c6148e_jpg.rf.15376fc1b38a29b0d4165ee99ad69065.jpg,True,93.09782543630004,0.18531494140625,0.06575927734375
aadhaar,8988c5603729dd48f76f59d6f3c6148e_jpg.rf.6086eef144c8b3e43ecd99528fe577ae.jpg,True,107.88589962109926,0.186552734375,0.04265380859375
aadhaar,8c7dab60c3bdf9f210aaaca1a87c78de_jpg.rf.efc4f906b57e34f8d8ccee52679e3dbc.jpg,True,87.70577469038368,0.00574951171875,0.0467822265625
aadhaar,94eb12c96f2d79889f4856eb47ae25a4_jpg.rf.1995fda41c837d6ef94b56185db45e2e.jpg,True,321.10997740745546,0.0,0.0789794921875
aadhaar,94eb12c96f2d79889f4856eb47ae25a4_jpg.rf.cd6ade55d205bfa020f121a52222e78f.jpg,True,301.28065231740476,0.0,0.06173828125
aadhaar,94fc829f3e5abeea915fd790fba1ca4f_jpg.rf.5be8baa783a116a145c80add3e77e54f.jpg,True,355.22334066751006,0.31259521484375,0.05479736328125
aadhaar,94fc829f3e5abeea915fd790fba1ca4f_jpg.rf.bb63a925bb340e55517e8cfcc088600e.jpg,True,355.6007574167013,0.30152587890625,0.05454833984375
aadhaar,97d297f8384d0e9b857e3ebc0bd31dcd_jpg.rf.1eb32cec43fad4433844a3f4b12f4cb5.jpg,True,92.52477271995542,0.36259033203125,0.06850830078125
aadhaar,9ccffeac84c5b19e14bab96b9177b18b_jpg.rf.0876d3c796ce732b89fc3f1d66875c1c.jpg,True,120.9721923339307,0.0,0.06953369140625
aadhaar,a1e3125efaa4eebd8efc907ae48b69a1-1-_jpg.rf.20ddc9f7be6f889f8b6f20b3977d5366.jpg,True,126.07936937164666,6.103515625e-05,0.06119140625
aadhaar,a1e3125efaa4eebd8efc907ae48b69a1-1-_jpg.rf.6f806db00d57687a612baff47496612e.jpg,True,115.41852593019011,5.37109375e-05,0.04907958984375
aadhaar,a1e3125efaa4eebd8efc907ae48b69a1-1-_jpg.rf.8df60a02ffa4941d96b247573359b635.jpg,True,97.44529857575894,6.34765625e-05,0.04546630859375
aadhaar,a1e3125efaa4eebd8efc907ae48b69a1-1-_jpg.rf.e13e33b49eb5faf5ed026d29b022f5df.jpg,True,81.37094155797959,4.638671875e-05,0.0826611328125
aadhaar,a1e3125efaa4eebd8efc907ae48b69a1-2-_jpg.rf.31b74d806ea3856468d5a414c6b32912.jpg,True,88.21685394858717,4.39453125e-05,0.05856201171875
aadhaar,aa-Cover-k9ll0etrgjri1nlb9pgj8k12q2-20170526111344_jpg.rf.29e538a9a2e230f9633329a2a45cf01b.jpg,True,48.22229246305822,0.0,0.07098388671875
aadhaar,aa-Cover-k9ll0etrgjri1nlb9pgj8k12q2-20170526111344_jpg.rf.9d944d9b3b5963c6ce563e090ba4f909.jpg,True,45.48076556012631,0.0,0.09413330078125
aadhaar,aad43_jpg.rf.147040ac86281b08f5c9d23f0e1cae2b.jpg,True,123.57646262655258,0.0,0.05127197265625
aadhaar,aad43_jpg.rf.6ed87ce38ccdd88befdfdd26d62cd637.jpg,True,157.34645887488728,0.0,0.047021484375
aadhaar,aad43_jpg.rf.c81d7258c4cf77697673068f15ee177e.jpg,True,155.1684272307396,0.0,0.0253173828125
aadhaar,aadhar_jpg.rf.09c5b0d145b02edd4fea3f30801bb13e.jpg,True,231.82526837823391,0.48080322265625,0.07592041015625
aadhaar,ac313c63f18e91c513128fa97bce32d6_jpg.rf.5a288bae05a38f7b3d6c777bd87e3a7d.jpg,True,152.48301743009088,0.00041748046875,0.048525390625
aadhaar,ac313c63f18e91c513128fa97bce32d6_jpg.rf.f285f8fd7c0dc9b51126ca25933617ee.jpg,True,136.94090718069074,0.00041748046875,0.06665771484375
aadhaar,ac6c7da416cbf07230d588741cbb2d99_jpg.rf.fa804300516b8c3ed422f84a08c33780.jpg,True,54.047556829833994,9.765625e-06,0.07675537109375
aadhaar,adhar1_2366193f_jpg.rf.57a36e9035730fe09de3ad5851427c21.jpg,True,192.095464414978,0.00029296875,0.06080810546875
aadhaar,adhar1_2366193f_jpg.rf.f0cf36267d836194bf1cf433c7ba3677.jpg,True,225.91471938321592,0.00041015625,0.03292236328125
aadhaar,adhar_card_6402313_835x547-m_jpg.rf.26810bbf744c68f758a66a86938c634d.jpg,True,195.10950763032434,0.0,0.065322265625
aadhaar,adhar_card_6402313_835x547-m_jpg.rf.51d58b6965e5689cb6eefe743fd3aad9.jpg,True,176.47019819715024,0.0,0.0609423828125
aadhaar,Adhar_Card_jpg.rf.c119817e5ac1a272edd6e2f4b3fed224.jpg,True,195.85753940448168,0.40967529296875,0.0886376953125
aadhaar,amb-022_1636178548_jpg.rf.0e65a11e32ec3e2b54995a4d949e70fc.jpg,True,53.54488949202895,0.0,0.06343994140625
aadhaar,amb-022_1636178548_jpg.rf.15fb7b0dede334c3008898f3af3776f5.jpg,False,32.07162260050178,0.0,0.09817138671875
aadhaar,amb-022_1636178548_jpg.rf.4e8f2f0b44a1eedfaf27b3fcb2be3b83.jpg,True,54.1568161617279,0.0,0.073017578125
aadhaar,amb-022_1636178548_jpg.rf.95da287e689b94f211659d3d549e2ae8.jpg,True,78.39269930261969,0.0,0.0228173828125
aadhaar,amb-022_1636178548_jpg.rf.d8aaf7cd900d89942946d7579ea746bc.jpg,True,46.90748231039047,0.0,0.05434814453125
aadhaar,b0d100d4275f891c2fbc6d9d56dbd123_jpg.rf.b149d4ed16cd3eab0bdc793ab4ebf069.jpg,True,158.23395853328108,0.0,0.06265380859375
aadhaar,b2487cba906731d63c4ca7884bd1a2f0_jpg.rf.9be0bc5c3d4d770cfc78eeed60898740.jpg,True,102.85720867561699,1.220703125e-05,0.06600830078125
aadhaar,b4047be5f6a409a7ac20777d25d5a058_jpg.rf.e4454031b0bfd5ea67730a2b8df6860e.jpg,True,210.9972293402612,0.0,0.01757080078125
aadhaar,b4ec339af5996addce61a9c73b7162f3-1-_jpg.rf.10e8382b160f27114d3602284e1fa5b3.jpg,True,125.81531802224515,7.080078125e-05,0.07028564453125
aadhaar,b4ec339af5996addce61a9c73b7162f3-1-_jpg.rf.9431f729c14bda68e0c5f46781bee41c.jpg,True,117.63851586675048,7.32421875e-06,0.05120361328125
aadhaar,b4ec339af5996addce61a9c73b7162f3-1-_jpg.rf.c0dae001e0d2f17e10a4ec1f7d73ad99.jpg,True,124.2869219183922,0.0,0.0621337890625
aadhaar,b4ec339af5996addce61a9c73b7162f3-1-_jpg.rf.d538ddb7b8a3a328355d4de54a1471e9.jpg,True,120.98989412603379,0.0,0.0787890625
aadhaar,b4ec339af5996addce61a9c73b7162f3-1-_jpg.rf.da31f89820863cf83fdbe2a24e315bce.jpg,True,128.4111790190637,0.0,0.05150390625
aadhaar,b4ec339af5996addce61a9c73b7162f3_jpg.rf.7503c879fd8e4835f78a23ecc17d294c.jpg,True,170.26700305879115,0.00024658203125,0.04148681640625
aadhaar,b4ec339af5996addce61a9c73b7162f3_jpg.rf.b300fd0795ebf4dea5b40a9196265c30.jpg,True,126.34639934148787,0.0001904296875,0.0513427734375
aadhaar,b71fb182905bbdeea99549bff81f9c22_jpg.rf.19b5d8b6b42d7823ab0bd868d589d639.jpg,True,273.78007452744833,0.00455078125,0.07207275390625
aadhaar,b7becd5c330f22d135ef4ffa3b26e65e_jpg.rf.810e1acbf8b4d885a9fcc57b9dd6eebe.jpg,True,74.85285667490362,0.004052734375,0.08543212890625
aadhaar,b7becd5c330f22d135ef4ffa3b26e65e_jpg.rf.84e26e63606ac262a364a08c62ed43db.jpg,True,76.55125004600882,0.00417724609375,0.05293701171875
aadhaar,b7becd5c330f22d135ef4ffa3b26e65e_jpg.rf.9b0fdd3b7ffec1bddd42d3aefdacb10a.jpg,True,63.458327050781264,0.0040625,0.08681884765625
aadhaar,b9cc3312597d27a7d53152d949674eec_jpg.rf.099b1307a46856a45875052c26efd1c4.jpg,True,118.74633925855161,0.0,0.05827880859375
aadhaar,banner_jpg.rf.06338ddbf8fd06d729bd2c6f5267f09e.jpg,False,252.57772359380724,0.6168408203125,0.04672119140625
aadhaar,banner_jpg.rf.6c1d7a68efe886863145f143c6ea7ddb.jpg,False,277.16338082978723,0.63198974609375,0.024755859375
aadhaar,bc2af9550a06aee72c9aa22a3c73f0fa_jpg.rf.6f015bc4407b02d98c90c40201f02882.jpg,True,109.99570090007187,0.00535888671875,0.0644580078125
aadhaar,c06a8a5d5214f4545a91b5c35eb7aa43_jpg.rf.45fba5d79d1faac706c02b068a44b194.jpg,True,98.39146907634142,0.00474365234375,0.02007080078125
aadhaar,c06a8a5d5214f4545a91b5c35eb7aa43_jpg.rf.72c21f5ced79c5013aabf514fee0a606.jpg,True,83.72159400438666,0.00453857421875,0.0583837890625
aadhaar,c5bc89c6e9cede0ff4d07085c5ce2488-1-_jpg.rf.36959ad20242b023b7724e992946932a.jpg,True,70.7225247974336,0.0,0.0292529296875
aadhaar,c5bc89c6e9cede0ff4d07085c5ce2488-1-_jpg.rf.61d1c8e1f20288199ded123cdd6aa7f3.jpg,True,88.62084220480325,0.0,0.0358251953125
aadhaar,c5bc89c6e9cede0ff4d07085c5ce2488-1-_jpg.rf.e50a52bb99b9c1c53d3abf15fcbe74aa.jpg,True,88.24818438753488,0.0,0.058818359375
aadhaar,c5bc89c6e9cede0ff4d07085c5ce2488_jpg.rf.15a710b13d87bad20d9b81f75bb0d43d.jpg,True,81.60399791707994,0.0,0.04505859375
aadhaar,c5bc89c6e9cede0ff4d07085c5ce2488_jpg.rf.285942035f5685fd93e9dd129000b167.jpg,True,88.11501312866213,0.0,0.07501220703125
aadhaar,c5bc89c6e9cede0ff4d07085c5ce2488_jpg.rf.b5836773c43cee7f64e02651ecfb7767.jpg,True,93.64396046981216,0.0,0.04724365234375
